Leaf No.,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,560 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,Avg Total Chlorophyll (µg/cm2),leaf
25,0.1666666666666666,0.0937837146448075,0.1044053328330382,0.0773630096441939,0.1070398421943912,0.1700413525197886,0.1540625627972402,0.1164412132769203,0.1078416527315101,0.0803858520900321,0.1332191122222416,0.207716814159292,0.5097204301075269,0.4908949195776943,0.365169439902536,0.4203578420919999,0.401320665723334,0.3787902348001866,41.14823041,jasmine
26,0.1409840497431738,0.0764550823610539,0.1027715566603739,0.0651506734543335,0.0953036703450757,0.1663290240387627,0.1439882108647598,0.1226625350098325,0.0886111367137609,0.1043743783108561,0.1186209549117991,0.2047433628318584,0.4980645161290322,0.4848721037341458,0.3763906255009458,0.4203578420919999,0.3969409069469712,0.3787902348001866,54.829151243333335,jasmine
27,0.1409840497431738,0.0835845132300437,0.1057107903489949,0.0643310535758193,0.0948384415455521,0.1565443495332177,0.1094246098198137,0.0834396043144032,0.0723991731075618,0.0720349765203914,0.1094949212398818,0.1631858407079646,0.4669247311827956,0.460639127045986,0.3258311692475393,0.3650338263516002,0.3596455764436359,0.3409267610013994,51.49421926666667,jasmine
28,0.1923492835901595,0.1202882914947335,0.1308310761425684,0.1026073019024288,0.1460074064424884,0.23043065098891,0.1691874874405519,0.1320064358500685,0.1421583472684899,0.0897776955284647,0.1551076067763422,0.2136637168141593,0.5019354838709678,0.4666619428895345,0.3820332788304318,0.4269874193110667,0.4276329088336366,0.4091121132016794,37.71789394,jasmine
29,0.1409840497431738,0.0805258650413195,0.0942899913620924,0.0773630096441939,0.1154946002444002,0.1825254276226478,0.1231160827918815,0.0983850783624337,0.0980387638748074,0.0782807837331421,0.1277295057605902,0.1631858407079646,0.4863655913978494,0.448522638701906,0.3314738225770254,0.3893810456122666,0.3881476989421198,0.3636292955994402,48.11233092,jasmine
30,0.1666666666666666,0.1049950505511128,0.1278957510093844,0.08713469997359,0.1309836177432061,0.2145736304588459,0.1540625627972402,0.1214230379595971,0.129336906000237,0.0866316593027828,0.1386912358607668,0.2047433628318584,0.4863655913978494,0.4545454545454546,0.3848225449648937,0.4380560994048889,0.4144936325045482,0.3864095786036386,45.65954115666667,jasmine
31,0.1409840497431738,0.0856310269272264,0.0926601237448651,0.0838744342346116,0.1122069833944333,0.1602566780142436,0.1432647866568424,0.108968476252905,0.1131216506247778,0.0782807837331421,0.1423276630710327,0.1869734513274336,0.4669247311827956,0.460639127045986,0.3567375204385881,0.4181285982902669,0.3991307863351526,0.3864095786036386,52.45372190999999,jasmine
32,0.1538253582049202,0.0815491218899109,0.0972253164952765,0.070031965175262,0.1056317496944997,0.1707148973496794,0.1511822627101614,0.1139503009355819,0.1123678354642053,0.0814268199588239,0.1368555394325075,0.1958230088495575,0.5019354838709678,0.4848721037341458,0.3876438716296367,0.4446856766239556,0.4298227882218179,0.3939511740009329,50.8899295,jasmine
33,0.1538253582049202,0.0886896751159505,0.0978780452532548,0.0651506734543335,0.0938955778451842,0.1545237150435454,0.1187889342889677,0.0921518383886538,0.0984173173397237,0.0730759443891831,0.1332191122222416,0.184,0.4591397849462366,0.448522638701906,0.3595588471033311,0.4181285982902669,0.3925611481706085,0.3712486394028922,51.61277027333333,jasmine
34,0.1795079751284131,0.1080536987398369,0.1207157346716227,0.0855045671041008,0.1248798158934564,0.2064806499446544,0.1771049634938709,0.1388594243489661,0.1606350481256665,0.0949825348724236,0.1660518540533925,0.2552212389380531,0.5486451612903226,0.5091050804223057,0.3960757910935847,0.440265958477911,0.4408058756148508,0.4091121132016794,38.73607476,jasmine
35,0.1409840497431738,0.0570799363801176,0.0714523019437246,0.070031965175262,0.0741760797960437,0.1312420375514295,0.1713443633197133,0.1413503366903045,0.127829275679092,0.1043743783108561,0.1405094494658997,0.207716814159292,0.4669247311827956,0.448522638701906,0.3595588471033311,0.4114990210712002,0.4320126676099993,0.3864095786036386,46.43058326333334,jasmine
36,0.1923492835901595,0.1151831296088266,0.1027715566603739,0.122150682561221,0.1361507589432483,0.1754401537144169,0.1893495880501038,0.1488111554734521,0.0935158729113724,0.1033334104420643,0.1131313484501477,0.2403539823008849,0.4591397849462366,0.4424289662013746,0.3398736815106922,0.3849613274662221,0.4166835118927296,0.3939511740009329,40.69285327,jasmine
37,0.1538253582049202,0.0835845132300437,0.0952671302213414,0.0659611864453085,0.0929589171954767,0.1551972598734362,0.1915064639292651,0.1432095822656575,0.1029402083031587,0.0970876032293136,0.1496354831378171,0.2492743362831858,0.4941505376344086,0.4969885920782257,0.3904331377640986,0.4491053947700002,0.4057004244996968,0.3712486394028922,51.029358736666666,jasmine
38,0.1409840497431738,0.0733964341723298,0.0880910224390167,0.0684018323057728,0.0882632078456184,0.1481119859652054,0.1375041864826847,0.0983850783624337,0.0859744295363872,0.0741169122579749,0.1423276630710327,0.1899469026548672,0.4941505376344086,0.5030114079217742,0.3792119521656888,0.4535444976447554,0.3991307863351526,0.3712486394028922,54.072536213333336,jasmine
39,0.1795079751284131,0.1111123469285611,0.122349510844287,0.0903949657125684,0.1281674327434232,0.1936571917879743,0.1483019626230826,0.1133305524104642,0.1187769102137016,0.0761988479955585,0.1605797304148674,0.1987964601769911,0.4902795698924732,0.4787784312336144,0.3988650572280465,0.4535444976447554,0.4363924263863621,0.3939511740009329,51.76580604,jasmine
40,0.1666666666666666,0.0917483233046747,0.1004889602851682,0.0806232753831722,0.1075112740445751,0.1578966604707503,0.1375041864826847,0.1058578153864489,0.1116140203036328,0.0793217516019338,0.1295652021888494,0.1899469026548672,0.4863655913978494,0.4666619428895345,0.3707800327017409,0.4247775602380445,0.401320665723334,0.3712486394028922,51.44147194333333,jasmine
41,0.1538253582049202,0.1100890900799697,0.1354001774484168,0.0838744342346116,0.1328631420932814,0.2081671226582569,0.1267064103422868,0.0946427507299922,0.1233030929463968,0.066807004557126,0.1605797304148674,0.1869734513274336,0.4902795698924732,0.4787784312336144,0.3988650572280465,0.4535444976447554,0.3881476989421198,0.3636292955994402,57.36441174666667,jasmine
42,0.1923492835901595,0.1100890900799697,0.118433138296417,0.0928356115730326,0.1516459794927145,0.2604582193354357,0.2346975684908567,0.18368392825219,0.1734531976246593,0.1148303222373869,0.1551076067763422,0.2759646017699115,0.5642150537634408,0.5030114079217742,0.3932544644288416,0.429197278384089,0.4254430294454551,0.4014927693982273,22.2417376,jasmine
43,0.1666666666666666,0.0968423628335316,0.1099515729981356,0.0838744342346116,0.1305183889436825,0.2058018838370125,0.1742246634067921,0.1351170967165246,0.1463059765362687,0.0897776955284647,0.1459815731044249,0.231433628318584,0.4980645161290322,0.460639127045986,0.367990766567279,0.4048694438521333,0.418873391280911,0.3939511740009329,45.81408282333334,jasmine
44,0.1795079751284131,0.1039717937025214,0.120391324570352,0.0903949657125684,0.1511745476425305,0.2486529103402184,0.2152588920892223,0.1718610333114832,0.1621426784468116,0.118994193712554,0.1715239776919177,0.2463008849557522,0.517505376344086,0.4727556153900659,0.3567375204385881,0.3938007637583112,0.4210632706690924,0.4014927693982273,30.535574893333333,jasmine
45,0.1795079751284131,0.1049950505511128,0.1216967820863087,0.096086770424472,0.1413116970926301,0.224024143188321,0.1540625627972402,0.1164412132769203,0.1436659775896348,0.0824677878276157,0.1770135841535691,0.2166371681415929,0.5136344086021506,0.4908949195776943,0.3960757910935847,0.4491053947700002,0.4078903038878782,0.3864095786036386,44.80697146,jasmine
46,0.1538253582049202,0.0968423628335316,0.1092988442401572,0.0879452129645651,0.1220636308936735,0.1697019694659677,0.1072677339406524,0.0840593528395208,0.094644949767601,0.0678479724259178,0.1058410112064896,0.1572389380530973,0.4669247311827956,0.4545454545454546,0.3230419031130775,0.3606141082055557,0.3925611481706085,0.3712486394028922,65.02010013,jasmine
47,0.1666666666666666,0.1049950505511128,0.1246321072194927,0.0920159916945185,0.1352140982935407,0.2139000856289551,0.1619934355951504,0.1270246111673917,0.1300907211608095,0.0949825348724236,0.1532893931712093,0.1987964601769911,0.4980645161290322,0.4727556153900659,0.3792119521656888,0.440265958477911,0.4210632706690924,0.4014927693982273,42.24998389,jasmine
48,0.1538253582049202,0.0917483233046747,0.1060352004502655,0.0806232753831722,0.1107988908945419,0.1663290240387627,0.1130283341148101,0.0846791013646385,0.1138754657853503,0.0709708760322931,0.1167852584835399,0.1631858407079646,0.4669247311827956,0.4424289662013746,0.3342630887114872,0.3893810456122666,0.3881476989421198,0.3636292955994402,54.79878019,jasmine
49,0.1666666666666666,0.0999010110222558,0.1138679455460056,0.0838744342346116,0.1225350627438574,0.1936571917879743,0.1555094112130752,0.117060961802038,0.1184016485180454,0.0824677878276157,0.1350373258273746,0.2106902654867256,0.4980645161290322,0.4727556153900659,0.365169439902536,0.4247775602380445,0.401320665723334,0.3787902348001866,47.18233162666667,jasmine
50,0.1666666666666666,0.089701809607492,0.0952671302213414,0.0928356115730326,0.1159598290439238,0.1616037676740251,0.1058342822694085,0.0772063643406233,0.1097278365175714,0.0626200004626523,0.1459815731044249,0.1631858407079646,0.4786236559139785,0.4727556153900659,0.3426950081754352,0.3938007637583112,0.383767940165757,0.3636292955994402,59.67609189333333,jasmine
51,0.1409840497431738,0.071361042832197,0.0910263475722008,0.0659611864453085,0.1051665208949761,0.1831989724525385,0.1483019626230826,0.1158214647518026,0.1255645384281143,0.0803858520900321,0.1386912358607668,0.207716814159292,0.4786236559139785,0.448522638701906,0.3736013593664839,0.4358462403318666,0.3859578195539384,0.3712486394028922,45.98390512,jasmine
52,0.1923492835901595,0.1376169237784871,0.1461643391219039,0.0928356115730326,0.1478869307925637,0.224024143188321,0.194386764016344,0.1569155592634527,0.1297121676958932,0.1116842860117051,0.1624154268431266,0.2344070796460177,0.5097204301075269,0.4787784312336144,0.3876438716296367,0.440265958477911,0.4429957550030322,0.4166537085989737,48.34041954666666,jasmine
53,0.1666666666666666,0.1131477382686939,0.126265883392157,0.0936461245640077,0.1323917102430975,0.1862325348259225,0.1382276106906022,0.1114593885942435,0.1202878323041068,0.0908186633972564,0.1459815731044249,0.1899469026548672,0.4669247311827956,0.460639127045986,0.365169439902536,0.4181285982902669,0.4035105451115154,0.3787902348001866,50.82540379,jasmine
54,0.1666666666666666,0.1111123469285611,0.1272430222514061,0.0912054787035434,0.1286388645936071,0.1869113009335644,0.1324670105164445,0.1027352362791252,0.1274507222141757,0.0814268199588239,0.1441633594992919,0.1899469026548672,0.4747096774193549,0.4666619428895345,0.353916193773845,0.4070793029251556,0.401320665723334,0.3787902348001866,65.29704400666667,jasmine
55,0.1666666666666666,0.0988777541736644,0.118433138296417,0.0741027439052155,0.1394383757932151,0.2469664376266159,0.2051845401567419,0.1606459686550265,0.149699790643475,0.1012514747044808,0.1478172695326841,0.2433274336283185,0.5292043010752688,0.4787784312336144,0.4045077105575326,0.4579642157908,0.4232531500572737,0.3864095786036386,23.87457813333333,jasmine
56,0.1795079751284131,0.1182417777975508,0.1321365336585251,0.0920159916945185,0.1375588514431397,0.2041154111234101,0.1526291111259963,0.117060961802038,0.1229245394814805,0.0803858520900321,0.1532893931712093,0.1987964601769911,0.4786236559139785,0.460639127045986,0.3763906255009458,0.4380560994048889,0.4276329088336366,0.3939511740009329,50.98832693000001,jasmine
57,0.1538253582049202,0.084607770078635,0.1050580615910165,0.0806232753831722,0.1220636308936735,0.1916313360205509,0.1439882108647598,0.1158214647518026,0.1319769049468708,0.0876726271715746,0.1478172695326841,0.1899469026548672,0.4824946236559139,0.460639127045986,0.3511269276393832,0.3893810456122666,0.4232531500572737,0.3864095786036386,51.86043086,jasmine
58,0.1666666666666666,0.1121356037771524,0.1354001774484168,0.08713469997359,0.1262941114440081,0.1983824481527119,0.1562328354209927,0.128264108217627,0.1248107232675418,0.1085613824053297,0.1386912358607668,0.1958230088495575,0.4630537634408602,0.4424289662013746,0.362348113237793,0.4137088801442223,0.4035105451115154,0.3787902348001866,50.6174373,jasmine
59,0.1666666666666666,0.1100890900799697,0.1236549683602437,0.0920159916945185,0.1295755252433146,0.1970301372151792,0.141107910777681,0.1120791371193611,0.1315983514819545,0.085590691433991,0.1496354831378171,0.1899469026548672,0.5019354838709678,0.4787784312336144,0.3848225449648937,0.4380560994048889,0.4254430294454551,0.3939511740009329,57.16090479666667,jasmine
60,0.1538253582049202,0.0988777541736644,0.118433138296417,0.0814337883741473,0.118310785244183,0.1842119003362502,0.1173554826177239,0.0946427507299922,0.0788082478570582,0.0761988479955585,0.0821168202241297,0.1661592920353982,0.428,0.4060795011691349,0.3089993908499246,0.3738926473724,0.3859578195539384,0.3712486394028922,51.60496097666667,jasmine
61,0.1409840497431738,0.084607770078635,0.0978780452532548,0.0838744342346116,0.1098622302448344,0.152497859276122,0.0899993301627704,0.0647518026339312,0.1146292809459228,0.0511462212866362,0.1368555394325075,0.1572389380530973,0.4786236559139785,0.4787784312336144,0.362348113237793,0.4137088801442223,0.3640253352199987,0.3484683563986938,58.55616703333334,jasmine
62,0.1666666666666666,0.1009131455137972,0.117455999437168,0.0879452129645651,0.1356793270930643,0.2192988868235834,0.1958202156875879,0.1463202431321137,0.1304692746257258,0.0981285710981054,0.1423276630710327,0.2284601769911504,0.4980645161290322,0.460639127045986,0.3820332788304318,0.429197278384089,0.4254430294454551,0.3939511740009329,40.40203878333333,jasmine
63,0.1666666666666666,0.1049950505511128,0.1207157346716227,0.0879452129645651,0.1192474458938906,0.178473716087801,0.1375041864826847,0.1070973124366843,0.0953987649281735,0.0835087556964075,0.122257382122065,0.1899469026548672,0.4786236559139785,0.460639127045986,0.3426950081754352,0.3938007637583112,0.401320665723334,0.3864095786036386,50.94486021666668,jasmine
64,0.1666666666666666,0.1151831296088266,0.1389882313395792,0.0912054787035434,0.1370874195929558,0.2199724316534742,0.1461450867439212,0.1095882247780227,0.1327307201074433,0.0793217516019338,0.1368555394325075,0.1987964601769911,0.4941505376344086,0.4666619428895345,0.3707800327017409,0.4181285982902669,0.4232531500572737,0.3864095786036386,43.41053185666667,jasmine
65,0.1538253582049202,0.0856310269272264,0.0988590926679408,0.0822443013651224,0.1098622302448344,0.1690284246360769,0.1447116350726773,0.1151897979858173,0.1157616495714116,0.0908186633972564,0.1478172695326841,0.1869734513274336,0.4824946236559139,0.4666619428895345,0.3848225449648937,0.440265958477911,0.4100801832760596,0.3864095786036386,57.22440719333334,jasmine
66,0.1666666666666666,0.0988777541736644,0.1076650680674929,0.0912054787035434,0.1154946002444002,0.1616037676740251,0.1353473106035233,0.1058578153864489,0.1025649466075026,0.085590691433991,0.1204391685169321,0.1899469026548672,0.4747096774193549,0.4727556153900659,0.362348113237793,0.4159187392172446,0.4166835118927296,0.3864095786036386,60.37900230333333,jasmine
67,0.1795079751284131,0.0999010110222558,0.1092988442401572,0.0895753458340542,0.1239431552437488,0.1953436645015768,0.1511822627101614,0.1220427864847148,0.1357459807497333,0.0970876032293136,0.1496354831378171,0.1869734513274336,0.5136344086021506,0.4848721037341458,0.3904331377640986,0.4468955356969779,0.4057004244996968,0.3864095786036386,42.421796230000005,jasmine
68,0.1795079751284131,0.1100890900799697,0.1220211921875793,0.096086770424472,0.1408464682931065,0.2112006850316409,0.1619934355951504,0.1232822835349502,0.1342383504285883,0.0845497235651993,0.1423276630710327,0.2106902654867256,0.4941505376344086,0.4727556153900659,0.3820332788304318,0.429197278384089,0.4210632706690924,0.3939511740009329,47.724772660000006,jasmine
69,0.1666666666666666,0.1049950505511128,0.117455999437168,0.0887648328430792,0.1192474458938906,0.1683548798061861,0.1267064103422868,0.0977534115964483,0.0999249476608687,0.0803858520900321,0.122257382122065,0.1869734513274336,0.4747096774193549,0.4727556153900659,0.3763906255009458,0.4380560994048889,0.412270062664241,0.3787902348001866,67.03215361000001,jasmine
70,0.1538253582049202,0.0988777541736644,0.1230022396022653,0.0822443013651224,0.1267593402435317,0.1983824481527119,0.1540625627972402,0.1195518741433764,0.0987925790353799,0.0866316593027828,0.1277295057605902,0.2047433628318584,0.4863655913978494,0.4666619428895345,0.3455163348401783,0.3938007637583112,0.4144936325045482,0.3864095786036386,55.36329725666667,jasmine
71,0.1281427412814274,0.0672791377948815,0.0884193410957244,0.0594497618548908,0.0835674984957602,0.1531714041060128,0.1735012391988746,0.1320064358500685,0.1018111314469301,0.0981285710981054,0.1204391685169321,0.207716814159292,0.4513548387096774,0.448522638701906,0.3707800327017409,0.429197278384089,0.4100801832760596,0.3864095786036386,56.00573907666666,jasmine
72,0.1666666666666666,0.1090769555884283,0.122349510844287,0.1001666560419645,0.1375588514431397,0.2020895553559867,0.1526291111259963,0.1195518741433764,0.1263183535886868,0.0835087556964075,0.1532893931712093,0.2047433628318584,0.4747096774193549,0.460639127045986,0.3763906255009458,0.4336169965301336,0.4232531500572737,0.3864095786036386,53.14078108666666,jasmine
73,0.1666666666666666,0.0958191059849403,0.1125624880300489,0.0773630096441939,0.1131436440441409,0.1801601888014034,0.1223926585839641,0.0909123413384184,0.1255645384281143,0.0709708760322931,0.15145369674295,0.184,0.5019354838709678,0.4848721037341458,0.362348113237793,0.4137088801442223,0.4035105451115154,0.3712486394028922,51.05006562666667,jasmine
74,0.1538253582049202,0.0866431614187678,0.0959198589793198,0.0757328767747047,0.1089193665444665,0.1643031682713393,0.1094246098198137,0.0934032536797568,0.1138754657853503,0.0835087556964075,0.1405094494658997,0.1454159292035398,0.517505376344086,0.4969885920782257,0.3511269276393832,0.4048694438521333,0.3793881813893942,0.3636292955994402,55.79259468666667,jasmine
75,0.1538253582049202,0.0968423628335316,0.1158222232645036,0.0773630096441939,0.1159598290439238,0.184885445166141,0.1331904347243619,0.0990048268875514,0.1184016485180454,0.0761988479955585,0.1532893931712093,0.184,0.4863655913978494,0.4787784312336144,0.3792119521656888,0.429197278384089,0.412270062664241,0.3864095786036386,49.872650963333335,jasmine
76,0.1666666666666666,0.1019364023623886,0.1210440533283303,0.0863150800950759,0.1248798158934564,0.1983824481527119,0.1418313349855985,0.1095882247780227,0.1289583525353206,0.0803858520900321,0.1313834157939824,0.1987964601769911,0.4708387096774193,0.448522638701906,0.353916193773845,0.3938007637583112,0.4166835118927296,0.3787902348001866,49.41714335,jasmine
77,0.1795079751284131,0.0856310269272264,0.0796094571407353,0.0912054787035434,0.1178393533939991,0.1845460621123201,0.1799852635809498,0.1438412490316429,0.130844536321382,0.1064794466677462,0.1332191122222416,0.2196106194690265,0.4902795698924732,0.460639127045986,0.3595588471033311,0.4070793029251556,0.4144936325045482,0.4014927693982273,38.36450606333333,jasmine
78,0.2051905920519059,0.0988777541736644,0.0815676434146703,0.1091187264928465,0.1178393533939991,0.1663290240387627,0.2152588920892223,0.1811930159108515,0.139518348321856,0.1283860371509866,0.1021871011730974,0.2403539823008849,0.4591397849462366,0.4666619428895345,0.3314738225770254,0.3628239672785779,0.3947510275587899,0.4091121132016794,29.962976586666667,jasmine
79,0.1666666666666666,0.0968423628335316,0.1099515729981356,0.0863150800950759,0.1253512477436403,0.2007424656962051,0.1562328354209927,0.1245336988260532,0.1334845352680158,0.0939415670036318,0.1478172695326841,0.1958230088495575,0.4980645161290322,0.4727556153900659,0.3763906255009458,0.4225677011650222,0.4166835118927296,0.3864095786036386,44.45067710666667,jasmine
80,0.1666666666666666,0.1009131455137972,0.1207157346716227,0.0887648328430792,0.1366221907934322,0.2047889559533008,0.1267064103422868,0.0946427507299922,0.1451736079107798,0.0709708760322931,0.1313834157939824,0.1958230088495575,0.517505376344086,0.4969885920782257,0.3988650572280465,0.4513152538430224,0.412270062664241,0.3787902348001866,52.61048627666667,jasmine
81,0.1538253582049202,0.0927604577962161,0.1109287118573846,0.0741027439052155,0.1145517365440323,0.1794866439715126,0.1137517583227275,0.0871700137059769,0.1414012403386572,0.0741169122579749,0.1240930785503243,0.1691327433628318,0.4708387096774193,0.4424289662013746,0.3455163348401783,0.3849613274662221,0.3640253352199987,0.3484683563986938,52.11563666666667,jasmine
82,0.1538253582049202,0.0958191059849403,0.1024471465591032,0.0863150800950759,0.1197188777440745,0.1659896409849418,0.1288632862214482,0.1046064000953459,0.0965311335536624,0.0803858520900321,0.1259112921554572,0.1691327433628318,0.4630537634408602,0.460639127045986,0.3483056009746401,0.402659584779111,0.3969409069469712,0.3787902348001866,62.3537227,jasmine
83,0.1538253582049202,0.0835845132300437,0.1001645501838975,0.078993142513683,0.1178393533939991,0.1936571917879743,0.1749480876147096,0.1432095822656575,0.1357459807497333,0.1096023502741215,0.1624154268431266,0.2047433628318584,0.4708387096774193,0.460639127045986,0.367990766567279,0.4181285982902669,0.3903712687824271,0.3787902348001866,43.1259626,jasmine
84,0.1666666666666666,0.1070304418912456,0.1226739209455577,0.0879452129645651,0.1319264814435739,0.2034418662935193,0.1569428628843191,0.1195518741433764,0.122170724320908,0.0835087556964075,0.1605797304148674,0.2373805309734513,0.6498064516129032,0.606036987174945,0.353916193773845,0.3871711865392443,0.401320665723334,0.3864095786036386,43.674628436666666,jasmine
85,0.1795079751284131,0.0958191059849403,0.0926601237448651,0.0952762574334969,0.1225350627438574,0.1835383555063595,0.1879027396342688,0.1556641439723496,0.1063340224103651,0.1148303222373869,0.1076592248116225,0.2166371681415929,0.4474838709677419,0.4181959895132148,0.3342630887114872,0.3871711865392443,0.3925611481706085,0.3864095786036386,36.50150982666666,jasmine
86,0.1538253582049202,0.0744085686638712,0.0942899913620924,0.0708424781662371,0.1150231683942162,0.2091748292642175,0.1972670641034228,0.166247541862821,0.1398936100175122,0.1148303222373869,0.1660518540533925,0.2492743362831858,0.5642150537634408,0.5212215687663856,0.3763906255009458,0.4181285982902669,0.4057004244996968,0.3864095786036386,32.43369251666666,jasmine
87,0.1666666666666666,0.116206386457418,0.1334419911744818,0.0814337883741473,0.1267593402435317,0.1899448633069484,0.141107910777681,0.099624575412669,0.0859744295363872,0.0772398158643503,0.1167852584835399,0.1810265486725663,0.420258064516129,0.4121023170126833,0.3286524959122823,0.3915909046852889,0.3815780607775756,0.3712486394028922,53.974712536666665,jasmine
88,0.1666666666666666,0.0907250664560833,0.0988590926679408,0.0781735226351689,0.1089193665444665,0.1683548798061861,0.1403844865697635,0.1058578153864489,0.1119925737685491,0.0866316593027828,0.1441633594992919,0.1869734513274336,0.4747096774193549,0.4666619428895345,0.3707800327017409,0.429197278384089,0.3947510275587899,0.3864095786036386,54.18304056333333,jasmine
89,0.1666666666666666,0.0947958491363489,0.1099515729981356,0.0863150800950759,0.1234717233935649,0.1916313360205509,0.1576662870922366,0.1232822835349502,0.1266969070536031,0.0908186633972564,0.1532893931712093,0.1928495575221238,0.4824946236559139,0.460639127045986,0.3707800327017409,0.4247775602380445,0.4166835118927296,0.3864095786036386,47.50001336333333,jasmine
90,0.1795079751284131,0.1090769555884283,0.1158222232645036,0.0944657444425218,0.1267593402435317,0.1825254276226478,0.1418313349855985,0.1126988856444788,0.1233030929463968,0.0876726271715746,0.1332191122222416,0.184,0.4513548387096774,0.4424289662013746,0.3707800327017409,0.4225677011650222,0.4144936325045482,0.3864095786036386,53.53535168,jasmine
91,0.1538253582049202,0.0958191059849403,0.1086461154821789,0.0741027439052155,0.1075112740445751,0.1659896409849418,0.1295867104293656,0.0958941660210953,0.1059587607147089,0.0761988479955585,0.1423276630710327,0.1780530973451327,0.4630537634408602,0.460639127045986,0.3595588471033311,0.4092891619981779,0.3991307863351526,0.3787902348001866,58.08780741,jasmine
92,0.1795079751284131,0.1182417777975508,0.1239793784615144,0.1001666560419645,0.1384955120928472,0.1970301372151792,0.1540625627972402,0.1214230379595971,0.1244354615718856,0.0897776955284647,0.1204391685169321,0.2017699115044247,0.4630537634408602,0.4424289662013746,0.353916193773845,0.3982204819043557,0.4254430294454551,0.3939511740009329,52.340324445,jasmine
93,0.1666666666666666,0.1080536987398369,0.1148450844052546,0.0969063903029861,0.1361507589432483,0.1838725172824293,0.1382276106906022,0.1139503009355819,0.1304692746257258,0.0918596312660482,0.1423276630710327,0.184,0.4630537634408602,0.4545454545454546,0.367990766567279,0.4225677011650222,0.4232531500572737,0.3864095786036386,57.81568461,jasmine
94,0.1281427412814274,0.0672791377948815,0.0923318050881574,0.0570000091068875,0.0854470228458355,0.1531714041060128,0.1418313349855985,0.107717060961802,0.0837096922854095,0.0772398158643503,0.1149670448784069,0.1928495575221238,0.4396989247311827,0.4303124778572946,0.3258311692475393,0.3738926473724,0.3881476989421198,0.3636292955994402,49.64469438,jasmine
95,0.1795079751284131,0.1151831296088266,0.1347474486904385,0.0920159916945185,0.1366221907934322,0.2169388692800901,0.1670306115613905,0.1226625350098325,0.1470597916968412,0.0845497235651993,0.1605797304148674,0.2136637168141593,0.5058494623655914,0.4727556153900659,0.3736013593664839,0.4225677011650222,0.4254430294454551,0.3939511740009329,39.0354232,jasmine
96,0.1795079751284131,0.1233469396834577,0.1357245875496875,0.0936461245640077,0.1389669439430312,0.2081671226582569,0.1684640632326344,0.1363685120076276,0.1165154647319841,0.1064794466677462,0.1313834157939824,0.207716814159292,0.4980645161290322,0.4787784312336144,0.365169439902536,0.4181285982902669,0.4320126676099993,0.4091121132016794,50.76624460666667,jasmine
97,0.1538253582049202,0.0754318255124626,0.0890681612982657,0.0675913193147977,0.1051665208949761,0.1670025688686535,0.1202357827048027,0.0983850783624337,0.090122058804166,0.0814268199588239,0.1167852584835399,0.1631858407079646,0.5097204301075269,0.4848721037341458,0.3342630887114872,0.3871711865392443,0.4100801832760596,0.3712486394028922,53.79010162333333,jasmine
98,0.1795079751284131,0.089701809607492,0.1027715566603739,0.08713469997359,0.1375588514431397,0.2290835613291284,0.1987005157746667,0.1575353077885704,0.1508288674997037,0.1033334104420643,0.1441633594992919,0.2433274336283185,0.517505376344086,0.4727556153900659,0.3792119521656888,0.4203578420919999,0.4342025469981807,0.4014927693982273,28.45627785,jasmine
99,0.1538253582049202,0.084607770078635,0.0939655812608218,0.0830639212436365,0.1126784152446173,0.1693678076898978,0.1432647866568424,0.1120791371193611,0.0776758792315693,0.0876726271715746,0.0967149775345723,0.1810265486725663,0.4046881720430107,0.3939630128250549,0.3258311692475393,0.3805222245914668,0.3881476989421198,0.3712486394028922,49.88899263666667,jasmine
100,0.1666666666666666,0.0999010110222558,0.118433138296417,0.08713469997359,0.1309836177432061,0.2041154111234101,0.1439882108647598,0.1114593885942435,0.1225492777858243,0.0814268199588239,0.1405094494658997,0.1987964601769911,0.4824946236559139,0.460639127045986,0.3707800327017409,0.4137088801442223,0.4276329088336366,0.3939511740009329,46.665432710000005,jasmine
1,0.1666666666666666,0.0835845132300437,0.0903736188142224,0.0716620980447512,0.0981198553448585,0.1700413525197886,0.1569428628843191,0.1133305524104642,0.0942696880719449,0.0803858520900321,0.1295652021888494,0.1899469026548672,0.4786236559139785,0.4666619428895345,0.3848225449648937,0.4557543567177777,0.4386159962266694,0.4166537085989737,40.00646373333333,mango
2,0.1538253582049202,0.0784904737011867,0.0949427201200708,0.0675913193147977,0.1018789040450093,0.1963565923852885,0.158389711300154,0.117060961802038,0.1074663910358539,0.0803858520900321,0.1240930785503243,0.184,0.4824946236559139,0.4545454545454546,0.3763906255009458,0.4380560994048889,0.4320126676099993,0.4014927693982273,39.66614479,mango
3,0.1538253582049202,0.0886896751159505,0.1060352004502655,0.0732922309142404,0.09952794784475,0.1531714041060128,0.1231160827918815,0.0915320898635361,0.0878573215531884,0.0709708760322931,0.1240930785503243,0.1661592920353982,0.4591397849462366,0.4787784312336144,0.3848225449648937,0.4579642157908,0.447375513779395,0.4091121132016794,68.76208295,mango
