Leaf No.,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,Avg Total Chlorophyll (µg/cm2),leaf
72,0.1184373379259166,0.0845534868076237,0.5486539533062601,0.606697479263201,0.2131186984216747,0.1618712303067859,53.81312395333333,banana
73,0.2335315414523689,0.1504556911744656,0.6977438362814818,0.6898068678985829,0.3231158708888814,0.2614819405038933,18.29577232333333,banana
74,0.131809276097345,0.1106658011545717,0.5605798101242675,0.6316310010372073,0.2337430036125682,0.1743212936692621,65.58020953666666,banana
75,0.1313316664394396,0.0994748429883377,0.5725078182648723,0.6150098284935226,0.2268673570998294,0.1743212936692621,53.27529650333333,banana
76,0.1103185731679547,0.0994748429883377,0.4949806058267855,0.606697479263201,0.2131186984216747,0.1618712303067859,94.83343629333336,banana
77,0.1294213610136914,0.1069356390172978,0.5367259451656554,0.6316310010372073,0.2337430036125682,0.1743212936692621,84.81172337333332,banana
78,0.1002896361901175,0.0969879896044197,0.4949806058267855,0.606697479263201,0.2062443690825973,0.1494191262848502,84.93345594333333,banana
79,0.1074531816322688,0.0932575915899397,0.5009440720664385,0.606697479263201,0.2131186984216747,0.1494191262848502,89.76101011666667,banana
80,0.1504344542851763,0.1094224924012158,0.5903982169838313,0.6150098284935226,0.2406186501253071,0.1867733976911979,35.201312550000004,banana
81,0.1084083343451429,0.0833101780542678,0.5188355464466963,0.5900763067195163,0.1993687225698584,0.1494191262848502,69.83625474333333,banana
82,0.1642839355115735,0.1143961991690517,0.6202166238433952,0.6316310010372073,0.2543673088034618,0.1992234610536741,32.35082408,banana
83,0.1103185731679547,0.1032052410028178,0.5009440720664385,0.5900763067195163,0.2131186984216747,0.1618712303067859,69.93237289333334,banana
84,0.1308541233844708,0.0945011362205018,0.5546174195459131,0.6150098284935226,0.2406186501253071,0.1743212936692621,66.099962275,banana
85,0.1361073634008738,0.0945011362205018,0.5784712845045251,0.6150098284935226,0.2268673570998294,0.1743212936692621,44.150060126666666,banana
86,0.1131840313065771,0.0969879896044197,0.5128720802070432,0.5983868929913586,0.2062443690825973,0.1618712303067859,76.00495940666666,banana
87,0.095036329570778,0.0895274294526658,0.5247990126863493,0.6233204147653649,0.1993687225698584,0.1494191262848502,68.17124173999999,banana
88,0.1251232737101625,0.1044485497561737,0.5844347507441783,0.6399415873090496,0.2268673570998294,0.1743212936692621,45.19976421333333,banana
89,0.1270335125329743,0.1081789477706537,0.5307624789260023,0.6233204147653649,0.2268673570998294,0.1743212936692621,74.04760557333334,banana
90,0.1093634204550805,0.0982315342349818,0.5009440720664385,0.5983868929913586,0.2062443690825973,0.1494191262848502,80.86857340333334,banana
91,0.1499569112302075,0.1119091099079277,0.5784712845045251,0.606697479263201,0.2406186501253071,0.1867733976911979,40.86577853333333,banana
92,0.1451812142687733,0.1119091099079277,0.5665443520252191,0.6150098284935226,0.2406186501253071,0.1867733976911979,50.74106089,banana
93,0.1595083051530758,0.1106658011545717,0.596362758884783,0.6150098284935226,0.2543673088034618,0.1992234610536741,29.166577853333333,banana
94,0.1084083343451429,0.0945011362205018,0.5188355464466963,0.606697479263201,0.2131186984216747,0.1494191262848502,71.32840850999999,banana
95,0.1341970579751255,0.1069356390172978,0.5367259451656554,0.606697479263201,0.2268673570998294,0.1743212936692621,64.42228824,banana
96,0.1193924240358542,0.0969879896044197,0.5546174195459131,0.6233204147653649,0.219993027760752,0.1618712303067859,51.63575802,banana
97,0.1103185731679547,0.1032052410028178,0.5009440720664385,0.5983868929913586,0.2131186984216747,0.1618712303067859,75.03223063,banana
98,0.1203475767487283,0.1032052410028178,0.5367259451656554,0.5983868929913586,0.219993027760752,0.1618712303067859,53.70750984333333,banana
99,0.1088858774001117,0.0957446808510638,0.5486539533062601,0.6316310010372073,0.2131186984216747,0.1618712303067859,61.03652197,banana
100,0.1341970579751255,0.1143961991690517,0.5844347507441783,0.6399415873090496,0.2337430036125682,0.1867733976911979,48.63075931333333,banana
1,0.1714474809537247,0.1392649688854377,0.5844347507441783,0.6316310010372073,0.2474929794643844,0.1992234610536741,41.448511,jasmine
2,0.1638063924566047,0.1330477174870397,0.5307624789260023,0.5983868929913586,0.2749916139943554,0.2116755650756098,50.44354216,jasmine
3,0.1700147851858818,0.1367778796243136,0.5725078182648723,0.6316310010372073,0.2543673088034618,0.1992234610536741,45.294102943333336,jasmine
4,0.2005792723802351,0.1417518222693557,0.5903982169838313,0.6233204147653649,0.295615919185249,0.2241276690975455,34.36069416,jasmine
5,0.1384952118815909,0.1081789477706537,0.7156353106617396,0.8061603645798134,0.2543673088034618,0.1743212936692621,53.19928949333333,jasmine
6,0.3027791473931643,0.1790548589053316,0.6917803700418288,0.6731839323964188,0.371238810609746,0.2988362119102409,17.414988250000004,jasmine
7,0.2454708504588909,0.1691072094924536,0.661961963182265,0.6981192171289047,0.3368645295670361,0.2614819405038933,23.053871243333333,jasmine
8,0.116049422842263,0.1131526545384897,0.5903982169838313,0.6648733461245765,0.2062443690825973,0.1618712303067859,50.93254737666666,jasmine
9,0.2913175146474843,0.1778113142747696,0.6679265050832167,0.6814962816267406,0.3574888347579298,0.2988362119102409,26.65527811333333,jasmine
10,0.1442260615558992,0.1280737748419976,0.5784712845045251,0.6648733461245765,0.2612416381425392,0.1992234610536741,42.2244009,jasmine
11,0.173357786379473,0.1479688377905476,0.5426894114053084,0.6233204147653649,0.268117284655278,0.2241276690975455,57.26818357,jasmine
12,0.1848194857280896,0.1467255290371917,0.5784712845045251,0.6233204147653649,0.2749916139943554,0.2116755650756098,39.30709642666667,jasmine
13,0.2172942117452547,0.1566729425728636,0.6023251494631374,0.6399415873090496,0.3024915656979878,0.249031877141417,29.18027555666667,jasmine
14,0.1776559402859384,0.1355343349937516,0.6202166238433952,0.6814962816267406,0.268117284655278,0.1992234610536741,43.79310242,jasmine
15,0.1690596990759442,0.1218567593208057,0.5665443520252191,0.6150098284935226,0.2612416381425392,0.1867733976911979,41.10274457,jasmine
16,0.1757456348601901,0.1591597959567816,0.6023251494631374,0.6898068678985829,0.2818659433334328,0.2241276690975455,50.65443399333333,jasmine
17,0.1461363003787109,0.0982315342349818,0.5486539533062601,0.5817639574891946,0.2268673570998294,0.1618712303067859,47.105301296666674,jasmine
18,0.1470915196945216,0.1318041728564777,0.6679265050832167,0.7396721484881164,0.2543673088034618,0.1992234610536741,50.46397711666666,jasmine
19,0.1848194857280896,0.1429951310227117,0.6082896913640891,0.6565645228112136,0.2818659433334328,0.2241276690975455,41.81804720666667,jasmine
20,0.2067876651095122,0.1454819844066296,0.6082896913640891,0.6399415873090496,0.2887415898461716,0.2241276690975455,32.43975855,jasmine
21,0.1900727923474292,0.1342910262403956,0.5903982169838313,0.6316310010372073,0.2612416381425392,0.1992234610536741,47.88150400999999,jasmine
22,0.2674390298403135,0.1740809162602895,0.6321435563227011,0.6482521735808918,0.3437388589061135,0.2863861485477647,23.63005981333333,jasmine
23,0.1647615451694788,0.1305606282259156,0.6082896913640891,0.6814962816267406,0.2543673088034618,0.1867733976911979,51.29887372,jasmine
24,0.1609410009209188,0.1056920943867357,0.5903982169838313,0.606697479263201,0.2406186501253071,0.1867733976911979,35.226142589999995,jasmine
25,0.1599858482080446,0.1318041728564777,0.5903982169838313,0.6648733461245765,0.2543673088034618,0.1867733976911979,41.14823041,jasmine
26,0.1666718505952271,0.1367778796243136,0.6142531576037421,0.7230509759444315,0.2612416381425392,0.1992234610536741,54.829151243333335,jasmine
27,0.1227354252294454,0.1119091099079277,0.5486539533062601,0.6482521735808918,0.2131186984216747,0.1618712303067859,51.49421926666667,jasmine
28,0.2005792723802351,0.1429951310227117,0.5844347507441783,0.6399415873090496,0.2887415898461716,0.2241276690975455,37.71789394,jasmine
29,0.1150942701293888,0.1119091099079277,0.5367259451656554,0.6150098284935226,0.2131186984216747,0.1618712303067859,48.11233092,jasmine
30,0.1743129390923471,0.1467255290371917,0.5605798101242675,0.6233204147653649,0.268117284655278,0.2116755650756098,45.65954115666667,jasmine
31,0.123690511339383,0.1094224924012158,0.5247990126863493,0.5900763067195163,0.2131186984216747,0.1494191262848502,52.45372190999999,jasmine
32,0.1614186105788241,0.1405082776387937,0.596362758884783,0.6731839323964188,0.2612416381425392,0.1992234610536741,50.8899295,jasmine
33,0.1341970579751255,0.1231003039513678,0.5486539533062601,0.606697479263201,0.2268673570998294,0.1743212936692621,51.61277027333333,jasmine
34,0.1819540941924037,0.1417518222693557,0.661961963182265,0.7147403896725892,0.2818659433334328,0.2116755650756098,38.73607476,jasmine
35,0.1217802725165713,0.1131526545384897,0.5367259451656554,0.6150098284935226,0.219993027760752,0.1743212936692621,46.43058326333334,jasmine
36,0.1743129390923471,0.1019616963722557,0.5903982169838313,0.6233204147653649,0.2474929794643844,0.1618712303067859,40.69285327,jasmine
37,0.1618960870308564,0.1255871573352857,0.6082896913640891,0.6648733461245765,0.2474929794643844,0.1992234610536741,51.029358736666666,jasmine
38,0.1609410009209188,0.1367778796243136,0.6202166238433952,0.7064298034007469,0.2612416381425392,0.1992234610536741,54.072536213333336,jasmine
39,0.1876848772637755,0.1380214242548757,0.5844347507441783,0.6565645228112136,0.2887415898461716,0.249031877141417,51.76580604,jasmine
40,0.1599858482080446,0.1268304660886417,0.5844347507441783,0.6482521735808918,0.2474929794643844,0.1867733976911979,51.44147194333333,jasmine
41,0.1919830311702409,0.1442386756532737,0.5784712845045251,0.6648733461245765,0.2818659433334328,0.2116755650756098,57.36441174666667,jasmine
42,0.246426003171765,0.1591597959567816,0.6798534375625227,0.6814962816267406,0.3162402243761426,0.249031877141417,22.2417376,jasmine
43,0.1876848772637755,0.1479688377905476,0.6023251494631374,0.6565645228112136,0.2818659433334328,0.2241276690975455,45.81408282333334,jasmine
44,0.199624119667361,0.1367778796243136,0.6202166238433952,0.6399415873090496,0.2818659433334328,0.2116755650756098,30.535574893333333,jasmine
45,0.1972362711866438,0.1529425445583836,0.596362758884783,0.6731839323964188,0.2887415898461716,0.2241276690975455,44.80697146,jasmine
46,0.1327643622072826,0.1156395079224077,0.5844347507441783,0.6898068678985829,0.2268673570998294,0.1743212936692621,65.02010013,jasmine
47,0.1819540941924037,0.1367778796243136,0.5605798101242675,0.6233204147653649,0.2749916139943554,0.2116755650756098,42.24998389,jasmine
48,0.1275111221908796,0.1231003039513678,0.5367259451656554,0.6150098284935226,0.2268673570998294,0.1867733976911979,54.79878019,jasmine
49,0.1628512397437305,0.1429951310227117,0.5725078182648723,0.6482521735808918,0.2749916139943554,0.2241276690975455,47.18233162666667,jasmine
50,0.1117513355387341,0.1056920943867357,0.5188355464466963,0.606697479263201,0.1993687225698584,0.1494191262848502,59.67609189333333,jasmine
51,0.1480466058044592,0.1206132146902437,0.5307624789260023,0.5817639574891946,0.2337430036125682,0.1992234610536741,45.98390512,jasmine
52,0.174790482147316,0.1566729425728636,0.6082896913640891,0.6648733461245765,0.2887415898461716,0.2365797731194813,48.34041954666666,jasmine
53,0.1552101512466105,0.1380214242548757,0.5605798101242675,0.6316310010372073,0.2543673088034618,0.1992234610536741,50.82540379,jasmine
54,0.1256008167651313,0.1181263613063257,0.5188355464466963,0.6150098284935226,0.2337430036125682,0.1867733976911979,65.29704400666667,jasmine
55,0.2297110638067454,0.1566729425728636,0.6381070225623543,0.6648733461245765,0.3162402243761426,0.249031877141417,23.87457813333333,jasmine
56,0.1795661791087501,0.1417518222693557,0.5486539533062601,0.6150098284935226,0.268117284655278,0.2241276690975455,50.98832693000001,jasmine
57,0.1661942409373217,0.1417518222693557,0.5367259451656554,0.6233204147653649,0.268117284655278,0.2241276690975455,51.86043086,jasmine
58,0.1547325415887051,0.1367778796243136,0.5307624789260023,0.606697479263201,0.2612416381425392,0.2116755650756098,50.6174373,jasmine
59,0.1633288494016359,0.1380214242548757,0.5665443520252191,0.6316310010372073,0.2543673088034618,0.2116755650756098,57.16090479666667,jasmine
60,0.085962545305815,0.1156395079224077,0.4949806058267855,0.5900763067195163,0.1924943932307811,0.1494191262848502,51.60496097666667,jasmine
61,0.1155718797872942,0.1056920943867357,0.5188355464466963,0.6150098284935226,0.219993027760752,0.1618712303067859,58.55616703333334,jasmine
62,0.1800437221637189,0.1392649688854377,0.5844347507441783,0.6399415873090496,0.268117284655278,0.2241276690975455,40.40203878333333,jasmine
63,0.148524148859428,0.1380214242548757,0.5486539533062601,0.6399415873090496,0.2474929794643844,0.1992234610536741,50.94486021666668,jasmine
64,0.1752680918052213,0.1367778796243136,0.5665443520252191,0.6399415873090496,0.268117284655278,0.2116755650756098,43.41053185666667,jasmine
65,0.1556877609045158,0.1268304660886417,0.5665443520252191,0.6399415873090496,0.2474929794643844,0.1867733976911979,57.22440719333334,jasmine
66,0.1260784264230366,0.1318041728564777,0.4949806058267855,0.5900763067195163,0.219993027760752,0.1867733976911979,60.37900230333333,jasmine
67,0.1724027002695354,0.1168828166757636,0.5784712845045251,0.6399415873090496,0.2474929794643844,0.1992234610536741,42.421796230000005,jasmine
68,0.1767007875730642,0.1604031047101376,0.5486539533062601,0.6316310010372073,0.2818659433334328,0.2241276690975455,47.724772660000006,jasmine
69,0.135629820345905,0.1367778796243136,0.5725078182648723,0.6981192171289047,0.2406186501253071,0.1992234610536741,67.03215361000001,jasmine
70,0.1251232737101625,0.1305606282259156,0.5367259451656554,0.6316310010372073,0.2337430036125682,0.1867733976911979,55.36329725666667,jasmine
71,0.1456587573237421,0.1131526545384897,0.5188355464466963,0.5817639574891946,0.2268673570998294,0.1743212936692621,56.00573907666666,jasmine
72,0.1638063924566047,0.1330477174870397,0.5247990126863493,0.6150098284935226,0.2612416381425392,0.2116755650756098,53.14078108666666,jasmine
73,0.1380176022236855,0.1081789477706537,0.5486539533062601,0.6316310010372073,0.2337430036125682,0.1867733976911979,51.05006562666667,jasmine
74,0.1112737258808288,0.0833101780542678,0.5247990126863493,0.6150098284935226,0.2062443690825973,0.1369670222629145,55.79259468666667,jasmine
75,0.1829091803023413,0.1554293979423016,0.5665443520252191,0.6482521735808918,0.2749916139943554,0.2241276690975455,49.872650963333335,jasmine
76,0.1513896069980504,0.1255871573352857,0.5307624789260023,0.6150098284935226,0.2474929794643844,0.2116755650756098,49.41714335,jasmine
77,0.1724027002695354,0.1355343349937516,0.5605798101242675,0.606697479263201,0.268117284655278,0.2116755650756098,38.36450606333333,jasmine
78,0.1532998458208622,0.1628899580940555,0.5605798101242675,0.606697479263201,0.2749916139943554,0.249031877141417,29.962976586666667,jasmine
79,0.1690596990759442,0.1429951310227117,0.5486539533062601,0.606697479263201,0.2612416381425392,0.2116755650756098,44.45067710666667,jasmine
80,0.16046345786595,0.1479688377905476,0.5665443520252191,0.6648733461245765,0.2887415898461716,0.2241276690975455,52.61048627666667,jasmine
81,0.143270908843025,0.1131526545384897,0.5307624789260023,0.606697479263201,0.2337430036125682,0.1743212936692621,52.11563666666667,jasmine
82,0.1189148143779489,0.1255871573352857,0.5188355464466963,0.606697479263201,0.2062443690825973,0.1743212936692621,62.3537227,jasmine
83,0.1819540941924037,0.1305606282259156,0.5605798101242675,0.6150098284935226,0.2612416381425392,0.1992234610536741,43.1259626,jasmine
84,0.1513896069980504,0.1429951310227117,0.727561167479747,0.8310938863538199,0.268117284655278,0.2116755650756098,43.674628436666666,jasmine
85,0.16810454636307,0.1218567593208057,0.596362758884783,0.6399415873090496,0.2612416381425392,0.1992234610536741,36.50150982666666,jasmine
86,0.1924606408281462,0.1305606282259156,0.6977438362814818,0.7230509759444315,0.2818659433334328,0.2116755650756098,32.43369251666666,jasmine
87,0.119869967090823,0.1032052410028178,0.4949806058267855,0.5568321986736675,0.2131186984216747,0.1743212936692621,53.974712536666665,jasmine
88,0.1618960870308564,0.1330477174870397,0.5725078182648723,0.6565645228112136,0.2543673088034618,0.1992234610536741,54.18304056333333,jasmine
89,0.1657166978823529,0.1305606282259156,0.5426894114053084,0.6233204147653649,0.2543673088034618,0.2116755650756098,47.50001336333333,jasmine
90,0.16046345786595,0.1342910262403956,0.5307624789260023,0.606697479263201,0.2474929794643844,0.1867733976911979,53.53535168,jasmine
91,0.1537774554787675,0.1392649688854377,0.5426894114053084,0.6316310010372073,0.2543673088034618,0.1992234610536741,58.08780741,jasmine
92,0.1580756093852329,0.1355343349937516,0.5247990126863493,0.5983868929913586,0.2612416381425392,0.1992234610536741,52.340324445,jasmine
93,0.1743129390923471,0.1330477174870397,0.5307624789260023,0.6150098284935226,0.2612416381425392,0.1992234610536741,57.81568461,jasmine
94,0.1418382130751821,0.1131526545384897,0.5426894114053084,0.5983868929913586,0.2131186984216747,0.1618712303067859,49.64469438,jasmine
95,0.1724027002695354,0.1355343349937516,0.5665443520252191,0.6233204147653649,0.2612416381425392,0.2116755650756098,39.0354232,jasmine
96,0.1399279076494338,0.1206132146902437,0.5605798101242675,0.6399415873090496,0.2474929794643844,0.1992234610536741,50.76624460666667,jasmine
97,0.11461672707442,0.0907707382060217,0.5903982169838313,0.6731839323964188,0.2131186984216747,0.1494191262848502,53.79010162333333,jasmine
98,0.2196820602259717,0.1442386756532737,0.6261800900830481,0.6482521735808918,0.295615919185249,0.2241276690975455,28.45627785,jasmine
99,0.1112737258808288,0.1106658011545717,0.5009440720664385,0.5817639574891946,0.2062443690825973,0.1743212936692621,49.88899263666667,jasmine
100,0.1642839355115735,0.1293173194725597,0.5665443520252191,0.6399415873090496,0.2612416381425392,0.1992234610536741,46.665432710000005,jasmine
1,0.1475689961465539,0.1181263613063257,0.5784712845045251,0.6399415873090496,0.2543673088034618,0.1992234610536741,40.00646373333333,mango
2,0.1523447597109246,0.0982315342349818,0.5665443520252191,0.606697479263201,0.2406186501253071,0.1992234610536741,39.66614479,mango
3,0.1423157561301509,0.1019616963722557,0.5307624789260023,0.6233204147653649,0.2474929794643844,0.1743212936692621,68.76208295,mango
4,0.1418382130751821,0.1056920943867357,0.6321435563227011,0.6981192171289047,0.2406186501253071,0.1743212936692621,47.9094213,mango
5,0.1513896069980504,0.1243436127047237,0.6202166238433952,0.7396721484881164,0.2818659433334328,0.2365797731194813,68.21059002,mango
6,0.1819540941924037,0.0994748429883377,0.5903982169838313,0.6981192171289047,0.3231158708888814,0.3237383792946529,81.34927259666667,mango
7,0.1585531524402017,0.1069356390172978,0.5725078182648723,0.606697479263201,0.2406186501253071,0.1867733976911979,36.44570198,mango
